nose_x,nose_y,forehead_x,forehead_y,left_eye_x,left_eye_y,mouth_left_x,mouth_left_y,chin_x,chin_y,right_eye_x,right_eye_y,mouth_right_x,mouth_right_y,pitch,yaw,roll
0.44064217805862427,0.5987146496772766,0.4872661232948303,0.37577247619628906,0.4128561317920685,0.5032780170440674,0.4298355281352997,0.653346598148346,0.47344905138015747,0.7503371834754944,0.5957866907119751,0.5103840827941895,0.5712220072746277,0.6560536026954651,-0.040059689432382584,0.7119131684303284,0.08223932236433029
0.5149180889129639,0.6314931511878967,0.462764710187912,0.3222298324108124,0.3366122245788574,0.4748978912830353,0.44671833515167236,0.7001560926437378,0.5551148653030396,0.7986204624176025,0.6641830801963806,0.45390987396240234,0.629376232624054,0.6818711757659912,-0.3034641146659851,-0.05479273200035095,-0.11356670409440994
0.49692609906196594,0.5684043169021606,0.5027596950531006,0.31242766976356506,0.36701691150665283,0.48161107301712036,0.40518099069595337,0.6688534021377563,0.500893771648407,0.7920434474945068,0.6423083543777466,0.4770140051841736,0.6080316305160522,0.6652063131332397,0.173895001411438,0.04441482946276665,-0.006495059933513403
0.44336163997650146,0.6002585291862488,0.47265467047691345,0.35106533765792847,0.3752029836177826,0.502242386341095,0.41908717155456543,0.6706578731536865,0.47954633831977844,0.7774264812469482,0.6211143732070923,0.49257394671440125,0.5713328123092651,0.6705154776573181,0.07792466878890991,0.31253373622894287,-0.012031703256070614
0.4592311382293701,0.6337255239486694,0.47131115198135376,0.3447415828704834,0.3780389428138733,0.48689767718315125,0.43645066022872925,0.6688336730003357,0.5138006210327148,0.7906911373138428,0.6322444081306458,0.4868224263191223,0.6182607412338257,0.6655284762382507,-0.23077411949634552,0.38567593693733215,-0.09590456634759903
0.49794885516166687,0.6038708686828613,0.4582204222679138,0.3341730237007141,0.35976868867874146,0.5085523724555969,0.4382712244987488,0.6845447421073914,0.5322750806808472,0.780651330947876,0.6212281584739685,0.46871399879455566,0.6043815016746521,0.656434178352356,-0.0024578154552727938,-0.01054926123470068,-0.16913802921772003
0.4935462176799774,0.6387135982513428,0.422676146030426,0.3444339632987976,0.3646485209465027,0.516380250453949,0.478451132774353,0.6925497055053711,0.5612223744392395,0.7637415528297424,0.6072752475738525,0.45718199014663696,0.6073816418647766,0.6589214205741882,-0.4365229606628418,0.1596354842185974,-0.3502439558506012
0.49289852380752563,0.6148890852928162,0.4983172118663788,0.3342256247997284,0.376163125038147,0.500314474105835,0.44282266497612,0.6874158382415771,0.5133156180381775,0.7779910564422607,0.6486835479736328,0.4843606948852539,0.5887625217437744,0.6798747181892395,-0.06603708863258362,0.15197674930095673,-0.037629272788763046
0.37741217017173767,0.6209436058998108,0.3556692600250244,0.3493998348712921,0.38923394680023193,0.4932924509048462,0.45287179946899414,0.689830482006073,0.5025970339775085,0.7754772901535034,0.5162179470062256,0.4625634551048279,0.5266380906105042,0.6794577240943909,-1.5993943214416504,1.3927417993545532,-1.804543375968933
0.48308488726615906,0.6390933394432068,0.5091617107391357,0.3345733880996704,0.38179704546928406,0.5080986022949219,0.4293772578239441,0.7199232578277588,0.49547621607780457,0.8138190507888794,0.6602217555046082,0.4925113916397095,0.5728402733802795,0.7235526442527771,-0.18450668454170227,0.2168116420507431,0.02453000843524933
0.6221706867218018,0.6097716093063354,0.607064425945282,0.3424026668071747,0.4597892761230469,0.5061509013175964,0.5264162421226501,0.717822253704071,0.5963074564933777,0.8062049150466919,0.7010611295700073,0.510205090045929,0.6562528014183044,0.7115982174873352,3.4185519218444824,-1.6675050258636475,-3.5047590732574463
0.5052515268325806,0.62894606590271,0.4998129606246948,0.29692554473876953,0.34450069069862366,0.46946829557418823,0.40322810411453247,0.6704156398773193,0.5110776424407959,0.8058693408966064,0.6659375429153442,0.4659910798072815,0.6141740679740906,0.6711016297340393,-0.2638450264930725,-0.010167872533202171,-0.02547478675842285
0.4955771267414093,0.6095492839813232,0.4990032911300659,0.34330007433891296,0.3770594000816345,0.4976714253425598,0.4338235557079315,0.7026195526123047,0.5030801296234131,0.7943743467330933,0.6310164332389832,0.4925486743450165,0.5749809145927429,0.7013343572616577,-0.13179391622543335,0.011347416788339615,-0.020841656252741814
0.5201923251152039,0.6010953783988953,0.5075544714927673,0.33818143606185913,0.36108553409576416,0.4955931305885315,0.38492339849472046,0.6691997647285461,0.4889836609363556,0.7897445559501648,0.6157546043395996,0.5005663633346558,0.5782085657119751,0.6727688312530518,-0.03159691020846367,-0.33739173412323,0.009215675294399261
0.5136880278587341,0.6255452036857605,0.5730340480804443,0.3013388216495514,0.3865407109260559,0.4482078552246094,0.40837106108665466,0.6799377799034119,0.4726836085319519,0.8000423312187195,0.6788521409034729,0.4963158369064331,0.5705744028091431,0.7092204689979553,-0.12419122457504272,-0.01513647474348545,0.2126764953136444
0.4669322371482849,0.6166319251060486,0.4811103045940399,0.3378642499446869,0.3698473572731018,0.49389010667800903,0.42112240195274353,0.679344892501831,0.4965459108352661,0.780863344669342,0.6417190432548523,0.4970366954803467,0.5838636159896851,0.685317873954773,-0.19949258863925934,0.27180609107017517,-0.03592992201447487
0.4203907251358032,0.5951463580131531,0.38044190406799316,0.3383883237838745,0.3480373024940491,0.5056654214859009,0.4425691068172455,0.6879331469535828,0.5179888606071472,0.7668059468269348,0.5748605728149414,0.45386844873428345,0.5693173408508301,0.6600942611694336,0.11040659248828888,0.5549271106719971,-0.4428989291191101
0.5174111127853394,0.6339576244354248,0.5076406002044678,0.30574026703834534,0.34522533416748047,0.4711902439594269,0.41653650999069214,0.7078891396522522,0.49013376235961914,0.7966629862785339,0.6278215646743774,0.4523939788341522,0.5623250603675842,0.7008663415908813,-0.31455758213996887,-0.15291821956634521,0.015975281596183777
0.5498481392860413,0.6074976325035095,0.5774873495101929,0.3473591208457947,0.3997820019721985,0.4664909243583679,0.4105214774608612,0.6541579365730286,0.4813694357872009,0.7830482125282288,0.6382834315299988,0.5130820274353027,0.5596516728401184,0.6808447241783142,-0.25083595514297485,-0.2565178871154785,0.23426805436611176
0.4980084300041199,0.6233833432197571,0.6670113801956177,0.35315755009651184,0.4240886867046356,0.4272072911262512,0.3633563220500946,0.6613966226577759,0.37924954295158386,0.797795832157135,0.7063168287277222,0.5608893036842346,0.5044007301330566,0.7432339787483215,-0.167280912399292,0.011617983691394329,0.585010290145874
0.5658762454986572,0.5540922284126282,0.524049699306488,0.2837669849395752,0.3739067018032074,0.45327481627464294,0.44518738985061646,0.6699899435043335,0.5407310128211975,0.819653332233429,0.6465772986412048,0.5090337991714478,0.6212463974952698,0.6986300945281982,0.38623982667922974,-0.3285103440284729,-0.1094009205698967
0.4389110207557678,0.6633073091506958,0.4878675043582916,0.32030361890792847,0.31751585006713867,0.46945399045944214,0.3421473503112793,0.7063859105110168,0.41557782888412476,0.8338486552238464,0.6238139867782593,0.5006840229034424,0.5253607630729675,0.7295238375663757,-0.20007461309432983,0.9832624793052673,-0.28956377506256104
,,,,,,,,,,,,,,-0.08024808764457703,1.4372427463531494,-0.049105580896139145
0.5369660258293152,0.653342604637146,0.37012115120887756,0.3300679624080658,0.3007493019104004,0.5458787679672241,0.49114298820495605,0.7174217700958252,0.59988933801651,0.7635294198989868,0.5906879901885986,0.3985634446144104,0.6275311708450317,0.648809552192688,-0.3118024468421936,-0.15039560198783875,-0.4971325993537903
0.5543368458747864,0.5281549096107483,0.43198075890541077,0.2869874835014343,0.3506564497947693,0.4887152910232544,0.47341617941856384,0.6541625261306763,0.5665525197982788,0.7144668102264404,0.5489196181297302,0.41044390201568604,0.577174723148346,0.6152772307395935,0.20935574173927307,-1.1339975595474243,-0.014432995580136776
0.486585795879364,0.5406445860862732,0.4439214766025543,0.294341504573822,0.3466196060180664,0.470420241355896,0.40352317690849304,0.640786349773407,0.5190171599388123,0.7317911386489868,0.5821502208709717,0.4097670018672943,0.5760003328323364,0.605313777923584,0.011719116941094398,0.044011231511831284,0.19788646697998047
,,,,,,,,,,,,,,0.30896997451782227,1.3657954931259155,-0.016041742637753487
0.5964190363883972,0.5870311260223389,0.6151090860366821,0.37660765647888184,0.46607643365859985,0.4354521334171295,0.45744943618774414,0.6254438161849976,0.4777970612049103,0.7162841558456421,0.5961392521858215,0.49850642681121826,0.5349522233009338,0.6580362319946289,-0.1904764324426651,-1.130584955215454,0.7380737662315369
0.559215784072876,0.6151241660118103,0.5260727405548096,0.3538566827774048,0.3874543011188507,0.46936073899269104,0.45108482241630554,0.6911612749099731,0.5236110091209412,0.7862473726272583,0.6097334623336792,0.5205361843109131,0.5749349594116211,0.7049880027770996,-0.1662236452102661,-0.42787840962409973,0.07991618663072586
0.47107675671577454,0.6220453977584839,0.43841323256492615,0.3220268785953522,0.3350737690925598,0.4849947988986969,0.4350148141384125,0.6957767009735107,0.5296614766120911,0.7883245348930359,0.6331669092178345,0.4752163290977478,0.592147946357727,0.6895127892494202,-0.13023310899734497,0.22659488022327423,-0.12725293636322021
0.49099797010421753,0.5855820775032043,0.5133011937141418,0.3418758511543274,0.3829891085624695,0.48983967304229736,0.41054338216781616,0.6748970746994019,0.49196258187294006,0.7979296445846558,0.6341398358345032,0.49750953912734985,0.5986537337303162,0.6768743991851807,0.10141262412071228,0.06646411120891571,-0.005795730743557215
0.4843323230743408,0.6381856799125671,0.45282360911369324,0.3353084623813629,0.3609640300273895,0.5096448063850403,0.4539410471916199,0.7218005061149597,0.5425403714179993,0.806958794593811,0.6393038034439087,0.4755297005176544,0.6063502430915833,0.7026800513267517,0.0273392666131258,0.10883431881666183,-0.17813710868358612
0.5597273111343384,0.5417435169219971,0.5891170501708984,0.32064521312713623,0.4026765525341034,0.4561512768268585,0.4208196997642517,0.635516345500946,0.4877372980117798,0.7513849139213562,0.6581211090087891,0.49711886048316956,0.574681282043457,0.6604394316673279,0.5008503198623657,-0.4387013018131256,0.15533408522605896
0.4459848999977112,0.6306463479995728,0.4376591145992279,0.31461405754089355,0.35449808835983276,0.4814387559890747,0.44500377774238586,0.688450813293457,0.5191044211387634,0.790353536605835,0.6314468383789062,0.47121214866638184,0.597512423992157,0.6857775449752808,-0.2062026709318161,0.49618038535118103,-0.20006996393203735
0.4234955906867981,0.5979077219963074,0.4714467525482178,0.3292555510997772,0.42988768219947815,0.5008538365364075,0.44917982816696167,0.697421133518219,0.48657912015914917,0.7918142676353455,0.6202049851417542,0.4820835292339325,0.5512298345565796,0.7030280232429504,0.04389858990907669,1.0393091440200806,-0.05208734795451164
0.5207936763763428,0.6241981387138367,0.6294626593589783,0.3243772089481354,0.41347700357437134,0.45652198791503906,0.403583824634552,0.6654444932937622,0.44376224279403687,0.7966585755348206,0.7152211666107178,0.5337355136871338,0.5687265396118164,0.7118226885795593,-0.15693670511245728,0.017259633168578148,0.5120464563369751
0.45174509286880493,0.6004274487495422,0.4907979667186737,0.31967633962631226,0.385625958442688,0.48342806100845337,0.42174357175827026,0.6883836984634399,0.4757273197174072,0.790611982345581,0.6371609568595886,0.4982447922229767,0.5561312437057495,0.6981825828552246,0.0656399205327034,0.39566007256507874,0.05412543565034866
0.6003642082214355,0.5627164244651794,0.5692198276519775,0.349240779876709,0.4105592668056488,0.496013879776001,0.47956573963165283,0.6770199537277222,0.5675193667411804,0.7679105997085571,0.6901853680610657,0.5087320804595947,0.6229593753814697,0.6874746680259705,0.05469946935772896,-1.05713951587677,-0.09625904262065887
0.5846530199050903,0.6248036623001099,0.530463695526123,0.35987424850463867,0.38803258538246155,0.5118982195854187,0.46434158086776733,0.7245519757270813,0.5412868857383728,0.7967444062232971,0.6217234134674072,0.4878650903701782,0.5905563235282898,0.6992090344429016,-0.3308751881122589,-1.048898458480835,0.00542665459215641
,,,,,,,,,,,,,,1.9709314107894897,1.4546728134155273,1.8181962966918945
0.5493725538253784,0.6281336545944214,0.5681990385055542,0.30286097526550293,0.3773598372936249,0.4508378505706787,0.4275643229484558,0.7116244435310364,0.49460864067077637,0.8136535286903381,0.6599788069725037,0.49467068910598755,0.5835109949111938,0.7240288257598877,-0.041800715029239655,-0.24866725504398346,0.1234705001115799
,,,,,,,,,,,,,,0.007807532791048288,-1.3260927200317383,0.34510812163352966
